id,img,label,text,text_with_tags
2845,img/02845.png,0,they have sex with goats wipe their asses with their hands and drink camel piss but i'm the unclean one!,they have sex with goats wipe their asses with their hands and drink camel piss but i'm the unclean one! fauna Image  Getty Images Stock photography 
34765,img/34765.png,1,when you find a girl that accepts your holocaust fetish,when you find a girl that accepts your holocaust fetish funny Poster Album cover Font Flesh sad 29 white Man
83415,img/83415.png,1,"and then i said, mr. president there's no walmart's in north korea only targets","and then i said, mr. president there's no walmart's in north korea only targets embraer military aircraft Aircraft Embraer  Text happy 45 white Man"
8369,img/08369.png,0,and just like that fox news and trump stopped caring about the caravan,and just like that fox news and trump stopped caring about the caravan gentleman Tom Hanks Actor Saving Private Ryan Image angry 41 white Man
58170,img/58170.png,1,whites and dogs they smell just alike,whites and dogs they smell just alike dog Dog Dog Breed Canidae Cat 
32794,img/32794.png,0,''dont cry because it's over smile because it happened'' -dr. seuss,''dont cry because it's over smile because it happened'' -dr. seuss photo caption Hug Friendship Smile Photo caption happy 31 white Woman
65389,img/65389.png,1,"never take a man who takes a lot of selfies seriously either he's gay, thirsty, arrogant, or needs attention like a female","never take a man who takes a lot of selfies seriously either he's gay, thirsty, arrogant, or needs attention like a female water Jean jacket Jeans Jacket Denim "
98526,img/98526.png,0,donald trump making his supporters laugh at a rally,donald trump making his supporters laugh at a rally crowd 2020 Tulsa Trump rally Anthony Fauci Cadence Bank Arena 2020 United States presidential election in New York angry 24 white Man
82704,img/82704.png,0,just a moroccan gentleman playing on on his guembry,just a moroccan gentleman playing on on his guembry angry horse String Instrument Microphone String Horse 
92104,img/92104.png,0,bruce jenner's dog,bruce jenner's dog military dog belgian malinois Belgian Shepherd Belgian Malinois Malinois dog German Shepherd 
98071,img/98071.png,0,be happy if your baby was born healthy they are a blessing,be happy if your baby was born healthy they are a blessing cat Nail Cat Photo caption Text 
57986,img/57986.png,0,i love driving,i love driving vehicle door Car Luxury car Stock photography iStock happy 32 white Woman
48316,img/48316.png,0,meanwhile in mexican schools,meanwhile in mexican schools education girl Stock photography Education School Ocean Grove Charter School happy 33 asian Man
92735,img/92735.png,0,this is the worst cancer i've ever seen,this is the worst cancer i've ever seen standing  Getty Images Stock photography Photography happy 27 white Man
93165,img/93165.png,1,obama voters,obama voters fauna Chimpanzee Bonobo Stock photography Photography 
9213,img/09213.png,1,boys are the devil,boys are the devil stop hiv aids Epidemiology of HIV/AIDS Product Meter  neutral 34 asian Man
34970,img/34970.png,1,muslims in 2001 muslim in congress 2019 defund homeland security,muslims in 2001 muslim in congress 2019 defund homeland security poster United States هجمه United States House of Representatives  sad 27 indian Man
74091,img/74091.png,0,a natural beauty,a natural beauty big nose girl SoundCloud   Pinocchio 
58309,img/58309.png,0,your chicken is so rubbery goodyear called and asked for the recipe,your chicken is so rubbery goodyear called and asked for the recipe photo caption Gordon Ramsay MasterChef Celebrity chef Photograph neutral 39 white Man
37619,img/37619.png,1,when all your peaceful solutions fail you know what old problems require old solutions,when all your peaceful solutions fail you know what old problems require old solutions photo caption Stock photography  Getty Images Image 
40569,img/40569.png,0,thats a man baby,thats a man baby mini e Mike Myers Car Mini Mini E sad 29 middle eastern Woman
39465,img/39465.png,0,i didn't do it,i didn't do it prison uniform T-shirt Facial hair Outerwear Uniform neutral 29 black Man
2716,img/02716.png,0,"felt cute might pray later, idk","felt cute might pray later, idk performance Photograph iStock Stock photography Image "
3691,img/03691.png,0,koran class with the rohingya people,koran class with the rohingya people community Rohingya Cultural Center Nasir Zakaria Getty Images  
98243,img/98243.png,0,a black man invention '',a black man invention '' sitting Medicare Health  Astellas Pharma happy 44 asian Man
83490,img/83490.png,1,you say islam is violent? i will kill you,you say islam is violent? i will kill you photograph Stock photography Photograph Getty Images  
90315,img/90315.png,0,virgin mobile,virgin mobile disabled nun Stock photography Image Photography Disability happy 36 asian Man
85392,img/85392.png,1,it's hump day!!! oh fuck!!!,it's hump day!!! oh fuck!!! lol cat sick Poster Cat Photo caption Text angry 32 middle eastern Man
47391,img/47391.png,0,when the cop sees a black kid,when the cop sees a black kid security officer and customer Security Guard Security Law enforcement officer Law enforcement happy 24 white Man
49723,img/49723.png,0,archeologists stone room,archeologists stone room meat Scrap    
30162,img/30162.png,0,don't mind me just watering my muslims,don't mind me just watering my muslims  Stock photography iStock Image Photograph sad 30 middle eastern Woman
35289,img/35289.png,0,historical spacecraft explosion,historical spacecraft explosion space shuttle Cape Canaveral Space exploration Space Shuttle Space tourism 
79124,img/79124.png,1,luigi got big tiddies i don't support faggot,luigi got big tiddies i don't support faggot wrestler Image Photography Getty Images  
59817,img/59817.png,1,putting bows on your pet,putting bows on your pet ear Stock photography iStock Photograph Royalty-free 
41856,img/41856.png,0,we love your political correctness and tolerance it's our greatest weapon against you!!!,we love your political correctness and tolerance it's our greatest weapon against you!!! photo caption Cat Dog Cat Food Pet insurance 
35724,img/35724.png,1,"the most racist people are the ones crying""racist"" all the time!","the most racist people are the ones crying""racist"" all the time! really funny cat Cat funny Product Event "
19062,img/19062.png,0,first living witness to testify against hillary clinton,first living witness to testify against hillary clinton photo caption Julian Assange Casey Jean Parker Baywatch Journalist sad 42 white Man
92365,img/92365.png,1,"her: i work with special needs children me, trying to impress her: i'm retarded","her: i work with special needs children me, trying to impress her: i'm retarded fun Stock photography Image Photograph  "
10853,img/10853.png,0,that look when you want to speak to the manager,that look when you want to speak to the manager iron cross germany Germany Iron Cross Nazi Party Führer neutral 36 white Man
2853,img/02853.png,1,"but islam can radicalize muslims muslims are not terrorist quran 8:39 ""kill all non believers till the only religion is islam""","but islam can radicalize muslims muslims are not terrorist quran 8:39 ""kill all non believers till the only religion is islam"" dubai arabic sekh Dubai stock.xchng Arabic Language Arabs neutral 32 middle eastern Man"
40821,img/40821.png,0,when white people learn that fish swim in schools,when white people learn that fish swim in schools water Sea turtles Loggerhead sea turtle Turtles Water 
91345,img/91345.png,1,"when an indian man marries he scratches the dot off his wife's forehead to see if he's won a gas station, a motel, or a subway restaurant","when an indian man marries he scratches the dot off his wife's forehead to see if he's won a gas station, a motel, or a subway restaurant hairstyle Stock photography Photograph iStock Sari happy 34 middle eastern Woman"
40927,img/40927.png,0,when you go back to your shitkick hometown for the holidays and the smell of meth and cow shit fills the air there's no place like home,when you go back to your shitkick hometown for the holidays and the smell of meth and cow shit fills the air there's no place like home ic wut u did thar Hair coloring Face Forehead Brown hair neutral 27 white Man
28590,img/28590.png,1,you can take the trash out of the trailer park but white trash will forever be white trash,you can take the trash out of the trailer park but white trash will forever be white trash community Bucket Stainless steel Bucket drink Barbecue sad 25 white Man
96583,img/96583.png,0,for just ten cents a day you can help feed these children,for just ten cents a day you can help feed these children hand Hand Stock photography iStock Infant 
8954,img/08954.png,0,the pope at the vatican,the pope at the vatican pope pontiff Caritas in veritate Resignation of Pope Benedict XVI Pope Pontiff sad 54 white Man
6513,img/06513.png,0,smile no matter what your going through,smile no matter what your going through intresting Pilates Exercise Ball Product design  
13495,img/13495.png,0,there is no such thing as an appropriate joke that's why it's a joke,there is no such thing as an appropriate joke that's why it's a joke invisible cat Michael Desante Businessperson Photo caption whole neutral 26 middle eastern Man
59217,img/59217.png,0,good guy police officer actively participating in community outreach,good guy police officer actively participating in community outreach student Student Stock photography iStock Education neutral 24 white Man
45120,img/45120.png,0,don't do crime or you'll be in prison like me,don't do crime or you'll be in prison like me funny Poster Font Photo caption Text sad 33 black Man
76305,img/76305.png,1,there's a joke in here somewhere? a indian a socialist a smeller a mistress a homosexual and a terrorist lover walk into a bar.,there's a joke in here somewhere? a indian a socialist a smeller a mistress a homosexual and a terrorist lover walk into a bar. outgoing person Ethnography Human People Brooke Cagle happy 28 black Woman
94602,img/94602.png,0,i don't laugh at my own jokes but we all know i'm hilarious,i don't laugh at my own jokes but we all know i'm hilarious fauna Stock photography Cat Getty Images  sad 27 asian Man
15892,img/15892.png,1,womens day gift packs,womens day gift packs woman janitor Janitor Stock photography  Getty Images happy 35 middle eastern Woman
95062,img/95062.png,1,when the cop sees a black kid,when the cop sees a black kid firearm Stock photography Image  Getty Images 
62941,img/62941.png,0,brace yourself disappointment is coming,brace yourself disappointment is coming beard Sean Bean Snowpiercer Party Girls Die in Pearls: An Oxford Girl Mystery Image happy 45 white Man
36401,img/36401.png,0,"adults should understand this is a hijab, a big part of my culture","adults should understand this is a hijab, a big part of my culture cat with mustache Cat Photo caption Headgear Capital asset pricing model sad 33 black Woman"
2951,img/02951.png,0,protesters throwing smoke bombs,protesters throwing smoke bombs terrorist groups Syria terrorist organization Terrorism  
25137,img/25137.png,0,"you find it offensive, i find it funny... that's why i'm happier than you","you find it offensive, i find it funny... that's why i'm happier than you suit Leonardo DiCaprio Actor The Revenant Photography happy 26 white Man"
50876,img/50876.png,1,"pace secondary [heritage trails] women don't let the female looks fool you! realistically, these are retarded male homosexuals wearing women suits!","pace secondary [heritage trails] women don't let the female looks fool you! realistically, these are retarded male homosexuals wearing women suits! friendship Friendship Romance Hug Girlfriend happy 35 white Woman"
74025,img/74025.png,0,"kills: 17 million , deaths: 1 fucking camper","kills: 17 million , deaths: 1 fucking camper gamer sitting in front of computer Gaming Computer Gamer Personal computer Computer Monitor sad 22 white Man"
80935,img/80935.png,0,why does the human-slave keep stealing my poop with a tiny shovel?,"why does the human-slave keep stealing my poop with a tiny shovel? funny cats Bengal cat Felidae C.A.T.S.-C.A.N. , Inc. Tabby cat "
52483,img/52483.png,1,when an indian rapes 3 tourists from 3 different countries mr. worldwide,when an indian rapes 3 tourists from 3 different countries mr. worldwide funny /m/02j71 Earth Public Relations Human sad 30 middle eastern Man
2371,img/02371.png,1,why do all the mexican foos who work lmaooo at t-mobile look like this,why do all the mexican foos who work lmaooo at t-mobile look like this human behavior Merger of Sprint Corporation and T-Mobile USA Sprint  T-Mobile US 
90516,img/90516.png,1,i'm starting to understand both the appeal of and the demand for sex robots,i'm starting to understand both the appeal of and the demand for sex robots #metoo movement Tarana Burke Me Too movement Sexual harassment Sexual assault 
9587,img/09587.png,1,that chicken is so black it owes child support,that chicken is so black it owes child support lasalle peru high school LaSalle-Peru Township High School Landfowl Chicken School 
13692,img/13692.png,0,active shooter at a walmart in tx targeting only hispanics. armed white people,active shooter at a walmart in tx targeting only hispanics. armed white people hand Handgun Gun Hand  
34586,img/34586.png,1,my sense of humor is so dark it picks cotton,my sense of humor is so dark it picks cotton cotton crop Organic cotton Cotton Crop Cotton 
46051,img/46051.png,0,fuck that puto!!!!,fuck that puto!!!! you Personal computer Screencast Movavi Screen Capture SE - Game TQVG The Cheap Fast Free Post Windows 7 happy 25 white Man
81467,img/81467.png,0,"roses are red, violets are fuck i count to potatoe, then to firetruck","roses are red, violets are fuck i count to potatoe, then to firetruck pug Pug Bulldog Pekingese Little lion dog "
61280,img/61280.png,0,ready for my job interview,ready for my job interview autistic men Disability Autistic Pride Day Down syndrome Image fear 45 white Woman
72014,img/72014.png,1,"when people keep calling you a terrorist, but you identify as a firework","when people keep calling you a terrorist, but you identify as a firework  Terrorism Islamic terrorism Suicide attack Jihadism "
73128,img/73128.png,1,"""transgenderism"" is a mental illness, is sociopathic tyranny not an ""identity"" mandating public acceptance","""transgenderism"" is a mental illness, is sociopathic tyranny not an ""identity"" mandating public acceptance hand Font H&M  H&M "
82609,img/82609.png,1,good morning gamers let's go kill some trannies,good morning gamers let's go kill some trannies quanto costa un doge Shiba Inu Dogecoin Dog Breed Doge 
80976,img/80976.png,0,is white or black said no veteran ever!,is white or black said no veteran ever! uniform La David Johnson Niger Death Soldier sad 30 black Man
41078,img/41078.png,0,how chevy guys go muddin how ford guys go muddin,how chevy guys go muddin how ford guys go muddin truck drivers kissing Stock photography Truck Image Truck driver 
14096,img/14096.png,0,is it just me or do idiots multiply quicker than normal people?,is it just me or do idiots multiply quicker than normal people? kurt russell robin williams look alike Jeff Bridges The Old Man Celebrity Actor neutral 50 white Man
42763,img/42763.png,1,dont drink with him he cant hold his liquor,dont drink with him he cant hold his liquor smithsonian national museum of american history Smithsonian National Museum of American History Facial hair Cat Poster neutral 38 black Man
40293,img/40293.png,1,"i don't see ""color"" or ""race"" because i make sure to surround myself only with white people","i don't see ""color"" or ""race"" because i make sure to surround myself only with white people laughing at sunset man Stock photography Image Photograph Sunset "
38019,img/38019.png,0,these cute head tilts,these cute head tilts jack russell terrier stock Jack Russell Terrier Beagle Border Terrier Miniature Pinscher 
94876,img/94876.png,0,"hmmm... who shall i arrest first brennan, clapper, comey or obama?","hmmm... who shall i arrest first brennan, clapper, comey or obama? photo caption United States Russian interference in the 2016 United States elections  Politics neutral 31 white Man"
46732,img/46732.png,0,"bitch, i can still smell his nuts on your breath","bitch, i can still smell his nuts on your breath xerus rutilus Rodents Unstriped ground squirrel Prairie dogs Meerkat "
17849,img/17849.png,1,it isn't islamophobia when they really are trying to kill you,it isn't islamophobia when they really are trying to kill you banner Boston Marathon bombings Boston Boston Marathon April 
52970,img/52970.png,0,"""enjoying in beach""","""enjoying in beach"" oghab 44 Stock photography Getty Images  Photography "
35160,img/35160.png,0,you did the reich thing,you did the reich thing young hitler Mein Kampf World War II Paintings by Adolf Hitler 1945 sad 31 white Man
70496,img/70496.png,0,this guy just friended and unfriended me 45 times in 15 seconds anyone know him??,this guy just friended and unfriended me 45 times in 15 seconds anyone know him?? line art Human Vertebrate Art Mammal 
61097,img/61097.png,0,monkey face monkey attitude,monkey face monkey attitude photo caption Image Photograph Photography Painting 
86351,img/86351.png,1,"robert mugabe:"" it's better for a man to be stingy with his money because he hustled it...... than for a woman to deny you a hole that she didn't even drill..""","robert mugabe:"" it's better for a man to be stingy with his money because he hustled it...... than for a woman to deny you a hole that she didn't even drill.."" robert mugabe Motivational speaker Photo caption Motivation Photograph angry 54 black Man"
46375,img/46375.png,0,i'm here as a messenger to give you a message you can't kill,i'm here as a messenger to give you a message you can't kill tháp bitexco financial tower Bitexco Financial Tower T-shirt THE WORLD OF HEINEKEN funny happy 41 black Man
63985,img/63985.png,1,i am not a racist i just don't appreciate being mouthed off to by farm equipment,i am not a racist i just don't appreciate being mouthed off to by farm equipment tree Image Photography Stock photography Photograph 
23187,img/23187.png,0,when your teacher roasts you and your homie but he doesn't know about the bomb that's going off in 2 mins,when your teacher roasts you and your homie but he doesn't know about the bomb that's going off in 2 mins photo caption Image Photograph Stock photography iStock 
30257,img/30257.png,0,family trip in mexico,family trip in mexico vintage summer family Vacation Image Stock photography iStock fear 31 middle eastern Man
57681,img/57681.png,0,man you know i want these memes,man you know i want these memes motivational speaker Chris Tucker New Jersey Performing Arts Center Stand-up comedy Prudential Center neutral 34 black Man
43791,img/43791.png,1,"""when the gunman realizes that nobody else is armed, he will lay down his weapons and turn himself in. that's just human nature."" that woman just went full retard!","""when the gunman realizes that nobody else is armed, he will lay down his weapons and turn himself in. that's just human nature."" that woman just went full retard! formal wear Public Relations STX IT20 RISK.5RV NR EO Formal wear Photo caption neutral 52 white Woman"
20936,img/20936.png,0,im gettin white girl wasted tonight,im gettin white girl wasted tonight poster White trash iStock Redneck Hillbilly fear 35 white Woman
93578,img/93578.png,1,"i thought you liked me talking shit in bed! her: him: yes,but, ""eat my pussy like it's watermelon you nigger!"" is not okay , katie","i thought you liked me talking shit in bed! her: him: yes,but, ""eat my pussy like it's watermelon you nigger!"" is not okay , katie neck Alicia M. Walker The Secret Life of the Cheating Wife: Power, Pragmatism, and Pleasure in Women’s Infidelity Chasing Masculinity: Men, Validation, and Infidelity  "
63250,img/63250.png,0,just found out steroids make your dick small,just found out steroids make your dick small muscle Bodybuilding Muscle Barbell Nutrigenetics 
27603,img/27603.png,0,wear a full burqa and nobody says anything change the cloth to white and everyone loses their mind,wear a full burqa and nobody says anything change the cloth to white and everyone loses their mind nun Burqa  Niqāb Image 
97683,img/97683.png,0,when the bass drops just right,when the bass drops just right military person  Getty Images Stock photography Getty Images 
10596,img/10596.png,0,i love pudding pudding my dick nhere it don't belong,i love pudding pudding my dick nhere it don't belong bill cosby Bill Cosby The Cosby Show Sexual assault interesting happy 55 asian Man
38164,img/38164.png,0,when you max out intelligence and put nothing on agility,when you max out intelligence and put nothing on agility equivalent to charting on meditech Joy Dodson Image Learning Spanish WZOK happy 30 middle eastern Man
46831,img/46831.png,0,the one piece of shit that just won't flush!,the one piece of shit that just won't flush! flushing the toilet Toilet Toilet repair Dual flush toilet Plumbing 
28146,img/28146.png,0,cold beer on a cold night,cold beer on a cold night gown Wedding Dress Gown Wedding Bride 
49152,img/49152.png,0,i saw her standing there and i told her she had three beautifull children. she did't have to get all pissed off and threaten me. it was an honest mistake,i saw her standing there and i told her she had three beautifull children. she did't have to get all pissed off and threaten me. it was an honest mistake witch taking all the clothes Laurie Cabot Witchcraft Magic The Witch fear 34 white Woman
17386,img/17386.png,0,"mean a thing, it does not if that swing it ain't got","mean a thing, it does not if that swing it ain't got 900 years old you reach look Yoda Stuffed toy Grogu Doll "
61037,img/61037.png,1,"a girl asks her mom, ""why am i black and you're white?"" she says, ""the way that party went, you're lucky you don't bark. ""","a girl asks her mom, ""why am i black and you're white?"" she says, ""the way that party went, you're lucky you don't bark. "" friendship Family Photograph iStock Stock photography happy 34 latino hispanic Man"
5649,img/05649.png,0,you sicced all of your corrupt  goons after me for 3 years and i came out clean. now it's my turn to send my justice-seeking patriots after you and your corrupt goons let's see how you all come out!!!,you sicced all of your corrupt  goons after me for 3 years and i came out clean. now it's my turn to send my justice-seeking patriots after you and your corrupt goons let's see how you all come out!!! funny Facial hair Hair Photo caption Text neutral 30 latino hispanic Man
71320,img/71320.png,1,don't blame me fuel was expensive,don't blame me fuel was expensive alois hitler jr World War II Mein Kampf How Hitler Lost the War Nazi Party fear 30 middle eastern Man
76524,img/76524.png,1,damn jews with their fancy strollers,damn jews with their fancy strollers barbecue grill Grilling Fire Garden Fireplace 
56418,img/56418.png,0,notice the difference talk show host vietnam war hero,notice the difference talk show host vietnam war hero bad joke eel Profession Photo caption Product Bad Joke Eel sad 26 asian Man
27648,img/27648.png,0,when you finally graduate in a school in the usa,when you finally graduate in a school in the usa red flag Wesleyan University College School Wesleying 
30796,img/30796.png,0,"no samuel, the star does not mean you're sheriff now","no samuel, the star does not mean you're sheriff now window Stock photography  Getty Images Photography "
60931,img/60931.png,0,these video game armors are getting pretty ridiculous,these video game armors are getting pretty ridiculous body man Stock photography iStock Image Photography 
16947,img/16947.png,0,gangster gettig shot,gangster gettig shot man with hat Stock photography iStock Photograph Photography sad 33 white Man
29460,img/29460.png,0,child survivors of holocaust,child survivors of holocaust marta wise Marta Wise Josef Mengele  The Holocaust in Ukraine sad 21 middle eastern Man
20657,img/20657.png,0,i'm not racist ... some of my best ffriends are brown,i'm not racist ... some of my best ffriends are brown funny bleach Public Relations Happiness  citizenM happy 32 white Man
57463,img/57463.png,0,this could be us but you bought a ford,this could be us but you bought a ford funny pictures of the day Off-roading Off-road vehicle Motor vehicle Tire 
43782,img/43782.png,0,what happened in auschwitz is inhuman,what happened in auschwitz is inhuman metal Metal Guide Cleaning Broom 
58743,img/58743.png,1,"i'm a parasite, also known as a zionist we zionists are a cancer unto the nations","i'm a parasite, also known as a zionist we zionists are a cancer unto the nations hombre judio Kippah Stock photography Jewish people Image happy 38 white Man"
41376,img/41376.png,0,"fine, i'li keep calling them seagulls.. ...but, beach chickens sounds better","fine, i'li keep calling them seagulls.. ...but, beach chickens sounds better funny Gull Shorebirds Birds European herring gull "
34275,img/34275.png,0,i hate when i see a black out in my neighborhood but i still offer my neighbors a candle,i hate when i see a black out in my neighborhood but i still offer my neighbors a candle funny Font Photo caption Brand Night 
85204,img/85204.png,0,that feeling you get when people from the uk start talking shit,that feeling you get when people from the uk start talking shit suicide cat Public Relations Cat Joint Font 
41506,img/41506.png,0,"obama said he had no prior knowledge that hillary clinton had a secret, private email server in other news. obama used a secret name when sending secret emails to hillary's secret private email account","obama said he had no prior knowledge that hillary clinton had a secret, private email server in other news. obama used a secret name when sending secret emails to hillary's secret private email account marilyn manson without makeup Speech Public speaking Text Photo caption angry 44 white Man"
59463,img/59463.png,0,me when someone asks me what my weekend plans are: this old girl needs a nap,me when someone asks me what my weekend plans are: this old girl needs a nap beauty Microphone Getty Images  Getty Images happy 39 white Woman
31097,img/31097.png,0,just taking a nap at walmart,just taking a nap at walmart epic fail Product Product design Brand Design sad 32 white Woman
72035,img/72035.png,0,"when you see all the dems pushing ""medicare for all"" it's simply them ""lowkey"" admitting that they dont like obamacare along with the rest of us","when you see all the dems pushing ""medicare for all"" it's simply them ""lowkey"" admitting that they dont like obamacare along with the rest of us barack and michelle obama US President The Fifth Risk Family of Barack Obama Netflix happy 27 black Man"
74059,img/74059.png,0,when you try to catch a dark type pokemon,when you try to catch a dark type pokemon high expectations asian father Vertebrate Text Photo caption Font 
2483,img/02483.png,0,group of people rescued from medditaranian sea by italian coast guard,group of people rescued from medditaranian sea by italian coast guard success kid Water transportation Water Water resources Naval architecture 
4257,img/04257.png,0,"how sad it must be for supporters - believing that scientist, scholars, historians, economist, and journalists have devoted their entire lives to deceiving america, while a reality-tv star with decades of fraud and exhaustively-documented lying is your beacon of honesty","how sad it must be for supporters - believing that scientist, scholars, historians, economist, and journalists have devoted their entire lives to deceiving america, while a reality-tv star with decades of fraud and exhaustively-documented lying is your beacon of honesty suit Photo caption Suit Text Meter "
94720,img/94720.png,0,when your girlfriend tells you a dry ass joke but you want to get some at the end of the night,when your girlfriend tells you a dry ass joke but you want to get some at the end of the night social worker Social work Disability Social Worker Social 
2719,img/02719.png,1,your black neighbor after you called the cops,your black neighbor after you called the cops funny cats Chimpanzee New World monkeys Terrestrial animal Organism 
47369,img/47369.png,1,my favorite animal is carrot,my favorite animal is carrot photo caption Forehead Smile Photo caption Text neutral 31 latino hispanic Man
93761,img/93761.png,0,even though our people make it hard for us to help them we still love em because we know they were conditioned to be this way,even though our people make it hard for us to help them we still love em because we know they were conditioned to be this way ralph fiennes Ralph Fiennes Human Human behavior Photo caption happy 27 white Man
53102,img/53102.png,0,when it's your 1st cake day and you really wanna blow that candle,when it's your 1st cake day and you really wanna blow that candle monochrome photography Stock photography Portrait Black-and-white Photography sad 29 white Woman
68517,img/68517.png,1,excuse me goy do you have a minute to talk about the holocaust?,excuse me goy do you have a minute to talk about the holocaust? jeunesse hitlerienne uniforme Harald Quandt Hitler Youth Hitlerjunge  
75408,img/75408.png,0,if they raise theirs and destroy our flag are they really people we want here ??,if they raise theirs and destroy our flag are they really people we want here ?? tree Flag  Recreation Entertainment 
46152,img/46152.png,0,our insurance we know it was dark and you didn't see him,our insurance we know it was dark and you didn't see him curse you Paper Writing Text Line 
67528,img/67528.png,0,i am not racist i just don't like brown sugar,i am not racist i just don't like brown sugar ras el hanout Brown Sugar Sugar Granulated Sugar Molasses 
70934,img/70934.png,1,how transgender kid and his family roll up to the court ruling about adding a gender inclusive bathroom to the school,how transgender kid and his family roll up to the court ruling about adding a gender inclusive bathroom to the school weird stock Stock photography Getty Images  Photography 
71602,img/71602.png,0,"when i see other adults pouring wine and they only fill it half way, i'm like... ...okay, one of us is doing it wrong, and i'm pretty sure its you","when i see other adults pouring wine and they only fill it half way, i'm like... ...okay, one of us is doing it wrong, and i'm pretty sure its you drink Wine Red Wine Beer, Wine Pinot noir "
49136,img/49136.png,0,i work hard to provide for my cocaine addiction,i work hard to provide for my cocaine addiction abraham lincoln Abraham Lincoln American Civil War United States Abraham Lincoln's Life & Legacy fear 37 white Man
90351,img/90351.png,1,make christianity anti-semitic again,make christianity anti-semitic again julius schnorr von carolsfeld jesus temple Temple in Jerusalem Gospel of John Cleansing of the Temple Image 
68145,img/68145.png,0,"you will never see refugees from america. when things turn to shit, we don't run to another country. we dust off our guns and fix it","you will never see refugees from america. when things turn to shit, we don't run to another country. we dust off our guns and fix it photo caption Photograph Stock photography iStock Image "
97832,img/97832.png,0,"""a wiggle never hurt anybody."" dorothy donegan (april 6, 1922- may 1998)","""a wiggle never hurt anybody."" dorothy donegan (april 6, 1922- may 1998) player piano Piano Musical keyboard Harpsichord Digital piano "
10852,img/10852.png,0,a beautiful family,a beautiful family gay family stock Stock photography  Family Father fear 30 black Man
93468,img/93468.png,0,both guilty of murder guilty ambassador pleaded for help and obama ignored his pleas,both guilty of murder guilty ambassador pleaded for help and obama ignored his pleas photo caption Speech Public speaking Photo caption Forehead angry 48 black Man
7965,img/07965.png,1,whites without blacks blacks without whites,whites without blacks blacks without whites response and relief  Disaster response Emergency management Aid 
92603,img/92603.png,0,i love pudding pudding my dick where it doesn't belong,"i love pudding pudding my dick where it doesn't belong head Bill Cosby Roman Polanski The Cosby Show Bill Cosby Quotes: Bill Cosby, Quotes, Quotations, Famous Quotes happy 49 black Man"
1258,img/01258.png,1,ladies! if your man is offended by this he is a faggot. end of story,ladies! if your man is offended by this he is a faggot. end of story sunglasses Sunglasses Glasses Women's Sunglasses Lens 
70512,img/70512.png,1,your deportation bus has arrived,your deportation bus has arrived bulldozer Construction Bulldozer Loader Excavator 
45029,img/45029.png,0,when you're jeffrey dahmer and you get asked.. where you dumped the bodies,when you're jeffrey dahmer and you get asked.. where you dumped the bodies toilet Toilet Bathroom Toilet Seat Public toilet 
52914,img/52914.png,0,3 years ago american class american trash,3 years ago american class american trash socialite E. Jean Carroll United States US President Impeachment inquiry against Donald Trump angry 28 black Woman
92405,img/92405.png,0,portrait of a psychopath,portrait of a psychopath rand paul ilhan omar Ilhan Omar Somalia United States Senator  neutral 32 black Woman
8964,img/08964.png,0,did you know . if you hold a person underwater long enough they stop being an asshole,did you know . if you hold a person underwater long enough they stop being an asshole photo caption Stock photography Getty Images  Photograph 
65149,img/65149.png,1,terrorist: islam me: what do you do? terrorist: slam slam my car car into people me:,terrorist: islam me: what do you do? terrorist: slam slam my car car into people me: car Car Motor vehicle Bike Traffic collision neutral 34 middle eastern Man
83927,img/83927.png,1,'' i'm gonna be a tranpa!,'' i'm gonna be a tranpa! photo caption Candis Cayne I Am Cait Actor Getty Images 
85239,img/85239.png,0,4 ways to boil vegetables,4 ways to boil vegetables broccoli Broccoli Vegetable Cooking Nutrient 
98762,img/98762.png,0,child in poverty with empty water jug,child in poverty with empty water jug photo caption Labadi Beach Image Photography EyeEm neutral 32 asian Man
31649,img/31649.png,1,"whenever a white gay compares their struggle to that of a black woman well yes, but actually no","whenever a white gay compares their struggle to that of a black woman well yes, but actually no photo caption Labour Court Personal finance Decision Credit surprise 17 white Woman"
10829,img/10829.png,0,"its ok, let them in only a few will kill","its ok, let them in only a few will kill poklonnaya hill Reptiles Corn snake Pet Shop found "
1236,img/01236.png,0,meanwhile at the isis strip club,meanwhile at the isis strip club human iStock Selfie Photograph Image happy 36 asian Woman
96820,img/96820.png,0,i love listening to music,i love listening to music computer professional Bengaluru Cargill  Minneapolis happy 25 white Man
76528,img/76528.png,0,power of christ does not compel this kitty,power of christ does not compel this kitty cat with gun Ragdoll Aegean cat Asian Semi-longhair Turkish Angora neutral 34 white Woman
13865,img/13865.png,1,getting stoned in america can be expensive in my country it is free for everyone,getting stoned in america can be expensive in my country it is free for everyone imam Stock photography Photograph Image Photography 
19370,img/19370.png,0,"""blue power tie red power tie white power tie""","""blue power tie red power tie white power tie"" diagram Product design Product Logo Brand "
43198,img/43198.png,1,doesn't own a computer can still play minesweeper,doesn't own a computer can still play minesweeper human Kenya Omo River Stock photography Photography happy 24 black Man
6875,img/06875.png,0,it didn't happen because of the actions of one man it happened because of people who were 'just doing their jobs',it didn't happen because of the actions of one man it happened because of people who were 'just doing their jobs' neha kakkar wedding cake Wedding cake Cake Royal wedding cake Wedding 
6275,img/06275.png,0,"so you listen to rap music but you're offended by ""baby it's cold outside""","so you listen to rap music but you're offended by ""baby it's cold outside"" photo caption Dave Chappelle Chappelle's Show Humor Entertainment fear 27 black Man"
